college,url
Walden University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4750
Waldorf University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/472
Walla Walla Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3532
Walla Walla University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1049
Walsh University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3949
Walters State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1214
Warner Pacific University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2679
Warner University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2702
Warren Wilson College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2267
Wartburg College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/473
Washburn University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/475
Washington & Jefferson College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/765
Washington College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2269
Washington County Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4113
Washington State College Of Ohio,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3939
Washington State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3388
Washington University in St. Louis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/313
Washington and Lee University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2268
Watkins College Of Art At Belmont,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/227458
Waubonsee Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3956
Wayland Baptist University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/314
Wayne Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/382
Wayne State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/175
Wayne State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3940
Waynesburg University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/767
Weatherford College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/315
Webber International University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2273
Weber State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1050
Webster University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/63
Wellesley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1092
Wenatchee Valley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/23
Wentworth Institute Of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1093
Wesleyan College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2275
Wesleyan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/122
West Chester University of Pennsylvania,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/38
West Hills College: Lemoore,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/228219
West Kentucky Community and Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/929
West Liberty University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/421
West Los Angeles College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3533
West Shore Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4030
West Texas A&M University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2527
West Valley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3457
West Virginia Northern Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/136
West Virginia State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/423
West Virginia University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/424
West Virginia University Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/422
West Virginia University at Parkersburg,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/387
Western Carolina University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2277
Western Colorado University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3981
Western Connecticut State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3299
Western Dakota Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/482
Western Illinois University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3941
Western Kentucky University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3942
Western Michigan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3943
Western Nevada College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/694
Western New England University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4114
Western New Mexico University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3274
Western Oklahoma State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2726
Western Oregon University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2902
Western Piedmont Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/380
Western Texas College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2467
Western Washington University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4053
